0,1,song,id,distancias
1.543640104973708,-1.8330118380244504,Mudvayne - Dig,7vrLphPq4yjaX7jiDdd2Nc,4.826213300806249
0.6029009608466407,-0.8709193367574173,Backstreet Boys - Shape of My Heart,35o9a4iAfLl5jRmqMX9c1D,3.8171919177650024
-1.0500803915057266,0.03196482111701732,Joan Sebastian - Me Gustas,7jtbRKtXtGtsJOBMaBo72W,3.4609439603053787
1.0420625237467027,-0.05005451867693193,Los Tucanes De Tijuana - Mis Tres Viejas,1yxJIFPhP2EqnQ6oWJKbmP,2.997474312476469
-0.5698769347170989,-0.4306822846035808,Sade - By Your Side,7H3ojI1BsVy0dEJENqMt1k,3.648363509025932
0.49258574303751984,-1.057592405857038,Nelly Furtado - I'm Like A Bird,4sUoWHVnJl8z3t4zdqf6xB,4.011244221958055
-0.793307635992341,-0.6681743473850501,Coldplay - Trouble,0R8P9KfGJCDULmlEoBagcO,3.954989761468308
0.007639297192931596,-1.8497775089404311,Limp Bizkit - Take A Look Around,2avKuMN2QXkaG9vvHa2JLt,4.85904204111729
2.3360076112015475,-1.2000652027038419,Three 6 Mafia - Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),2EduiM2UNwjCC7PsLxnOCH,4.4062259038219675
1.8856652406935897,-0.9624539248698465,Britney Spears - Stronger,5QhBKPqsnX1uY9fZNaAtZg,4.0432174156132845
-0.2802254692208477,-2.733497365200209,Deftones - Passenger,7IoK6jZBxY7NMoQPoPXZCF,5.780217804550097
-1.244097225283239,-0.1689994327835758,Joan Sebastian - Secreto De Amor,47PiSg7z5qjUyEGKN4I1g7,3.7353999945207224
0.4228162514827597,-0.6549134649432672,Phoenix - If I Ever Feel Better,3AA8xNhDC0MpqwkGX3EP5V,3.6172519599606954
0.8820104129631741,-0.9647736515173864,Mindless Self Indulgence - Bitches,7wwLxmUVLCfySaJ0fdyelI,3.904853207495831
1.326739222916148,-0.5649898526597859,Britney Spears - Lucky,2TTYIwTM2iLC1YOyHuhRMt,3.540137809856482
0.8100573316718612,-1.1143969332475576,The Beatles - She Loves You - Mono / Remastered,6nEkxYIEnrbYH7h1hJ8Xn6,4.054123552641587
0.774265616797106,-0.670664566392562,Los Tucanes De Tijuana - El Amor Soñado,587p8shYuTXUhThG3t9x60,3.610740416175965
0.30296513718681606,-0.5173581982343826,Nelly - E.I.,4bUfMNNmiCmPXVyWzIfKeZ,3.496534942991076
1.3125962329417382,-1.1988962147974764,Jagged Edge - He Can't Love U,3VEZvzr84WVnoorZ4tlBSw,4.166983993514666
-0.44468574269581757,-1.7717907083321527,A Perfect Circle - 3 Libras,5kHkaBN8OEQlmXfQkACxSt,4.880075009583411
-0.5121483230170061,-0.45368360296595844,Coldplay - Don't Panic,2QhURnm7mQDxBb5jWkbDug,3.6480391676941806
1.623463963657299,-1.7199262172089242,The Offspring - Want You Bad,6hwQ69v7VbPhTTR2fOtYX7,4.727204677861275
-1.567452009708384,0.08750136333288532,Joan Sebastian - Un Idiota,5susfx6SX1tebTCLSxe74K,3.7239991374908064
-0.010544079047641488,-2.490188682137988,Deftones - Digital Bath,2jSJm3Gv6GLxduWLenmjKS,5.494087850053041
-0.5398104831034152,-0.834230793878148,Jill Scott - A Long Walk,1CeizRCGEYPWooEeVfmyFL,4.013793059699337
0.5794897901883898,-2.498193201998352,Switchfoot - Dare You To Move,4x3381mYJqptPqT6OKUfmu,5.443512441678254
-3.2904627834728615,-0.10687941989435919,Gillian Welch - I'll Fly Away,4rJtUMlnhJzlzlnxyoc3tb,5.1219837137454345
0.7429393457831959,-2.2915335739761398,3 Doors Down - Loser,1aC1IBAETh2XYGOE8kCC6t,5.23189958958535
-0.7711575793614347,-1.0746944505816605,Hank Williams - A Country Boy Can Survive,5jVGZTrDusSvwhRDPmZMSB,4.320793372009893
0.8275477644484353,-1.1037320966437123,Jagged Edge - Let's Get Married,1PmHkalaUHhh0fz23SBHDL,4.043423547486385
-1.3282783826528446,-0.8285867177543588,DAngelo - Untitled (How Does It Feel),4oPNN7syJYSjzDhRerF966,4.341076813642766
-6.897898515243357,-0.3465019010076674,Enya - A Day Without Rain,0y6DSMwFO6cLKN1XB85cGV,8.39478512683559
-0.30292901045773696,-1.453085522281852,Coldplay - Shiver,0qksx8mV28lztYIZ1om8ml,4.535760732903093
-0.833428455142422,-2.0497759124981068,Modest Mouse - Gravity Rides Everything,1pPqVrG2RCHXx81Aw4xp99,5.258484096805639
1.1446863412781902,-0.9819357750448524,Nelly - Batter Up,1LnEW2Dx4pFZ4yZ4dXFY4f,3.934477527383095
0.7542392965599717,-1.0002384334059526,The Beatles - I Feel Fine - Remastered 2015,5hhF25sWnZvXhimOHLjTRE,3.940600794282944
0.5809588063342087,-0.9769557009513916,Jagged Edge - Promise,1X1KDnhTnb28tpJlgOV3lD,3.92436470636786
0.0899471004544923,-1.9473880485927262,3 Doors Down - Be Like That,3PbHle8KhJp6GuO1jLdEmQ,4.942340053647045
0.5955204281212115,-0.9719502467658314,The Beatles - Day Tripper - Remastered 2015,29b2b96jozyD9GPCkOrVLs,3.9184821120260493
0.8433173592409072,-1.4481208519690374,The Beatles - Paperback Writer - Remastered 2015,0Ui8KPWZbJJQ2Y0CIQuVqX,4.387842769804178
-0.3449560748060545,0.6185459449143575,Los Cadetes De Linares - Flor de Capomo,2c6j8sFoaNDbMfolV1eJFp,2.600209637929981
1.5507013776897949,-2.2961524716944517,Rage Against The Machine - How I Could Just Kill a Man,4K1DB7EedHPuVnhVrnvf2U,5.285628720568044
-2.502537914712879,-0.7128126889500861,Jill Scott - He Loves Me (Lyzel in E Flat),2PzYqACbv12FNhrlHPfJEH,4.942297493658794
-4.036089029971447,-0.3546830485316619,Enya - Wild Child,4MJ4El9vcKHOQT2RNIhrh2,5.873848260666097
-0.2529698264586918,-1.3269174156036783,Hank Williams - Family Tradition,2lYMQJyM2LOGEG3rVkdFod,4.401157455192219
0.4956780467474137,-2.544341147627981,The Avalanches - Since I Left You,516V4vS25xnGdVgkBWO6Wf,5.4940292147827385
1.4119578248420912,-1.853172418471932,Limp Bizkit - Hot Dog,6Zj3YsYfj8YTY9aGMDnpn8,4.828433782065919
1.3247884713866869,-0.5303560642312085,Eminem - Criminal,18ohWhzbMCynq5QJ68ifkW,3.5055767466325545
-1.1009116044775369,-0.6055727166820837,Johnny Cash - I Won't Back Down,5AmPClBlU5sK45i6kMSngt,4.035537710974494
0.1969158170131077,-1.017706173010767,Avant - Separated,5S0cvScXb33JVpjTiY9Ivi,4.007236464984004
-0.6405690666789027,-1.15629511471909,Jill Scott - The Way,49aUxrufliNDGj7MTm7pNU,4.3509459191707345
1.06374316287627,-0.8278288804249513,Eminem - Marshall Mathers,3X4Oz9LjhhtgyOhVNlfoYa,3.774954051183275
1.2187695686868634,-1.588063190615077,Limp Bizkit - My Generation,6holGuk1jKHTdWyWBOZi8l,4.544676106310897
-2.6523320568975803,-0.1885040972921285,The Beatles - Yesterday - Remastered 2015,4E5rL7YL0hVUPqeMSpjEF2,4.6787862315132065
-1.8079102040189792,-1.272611330788562,Ryan Adams - Come Pick Me Up,0lngUitwRDbvZ5yVO76dVN,4.968501309275817
-0.4163761971063146,-1.6424531535345495,"Ryan Adams - To Be Young (Is to Be Sad, Is to Be High)",0aLk2Za7r0eGlLOepW2hzL,4.747833134918256
1.7417304688034763,-0.5095934348497061,Eminem - I'm Back,3xVtc7PB4V3AqAfq4Iahli,3.5685264997042667
0.08905358047748267,-1.1314971152419375,The Beatles - Lady Madonna - Remastered 2015,1raiIrqaqRAqZmQWZlLuBd,4.137520204596313
1.1547015596873333,-0.5361050266237211,Los Originales De San Juan - La Caspa Del Diablo,2n4F4KH34FujRuaNmFILv7,3.491214562675378
-1.358455672497981,-2.0957910430576474,Thievery Corporation - Lebanese Blonde,66KcXPDs1hr8T06KvlJCeA,5.489271373592741
-0.10313148605462434,-1.235163621693996,The Beatles - We Can Work It Out - Remastered 2015,1hTUFqJuQAMjXVGwUPWDqi,4.27720400077829
0.9900218280968331,-1.3164083547655279,Mariah Carey - Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,6nTcn8CybBcx0t7IaXEJ6O,4.259222488490882
1.7165411412074407,-1.0121496358273403,Jimmy Eat World - The Middle,6GG73Jik4jUlQCkKg9JuGO,4.0507298596042105
0.209689494362958,-0.4939715695932587,Train - Drops of Jupiter (Tell Me),2hKdd3qO7cWr2Jo0Bcs0MA,3.4887042389732943
1.6382682743466985,-0.6667780490801863,Papa Roach - Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,3.696600102870968
1.2092505716515114,-0.6965018369465764,Weezer - Island In The Sun,2MLHyLy5z5l5YRp7momlgw,3.656234641842966
1.1791132045250439,-1.0851410345337513,Nickelback - How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,4.040209411115448
0.45279632363984834,-0.38691750085170695,John Mayer - Your Body Is a Wonderland,7vFv0yFGMJW3qVXbAd9BK9,3.347584354678008
-0.04482197942550345,-0.9326080416279272,Kid Rock - Picture (feat. Sheryl Crow),69j0KoPJuwpnbGWrfn7Yll,3.9692186745528253
0.22911341846683497,-1.7982425603974335,Staind - It's Been Awhile,25CMmGsl22APKhfuj4Tp7j,4.775503323222485
1.3764388407512704,-1.26086364367615,Sum 41 - In Too Deep,1HNE2PX70ztbEl6MLxrpNL,4.236342291110277
0.15140722456185152,-1.5009143225798487,Journey - Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg,4.49169712759872
1.6209918667497172,-1.5754586526898384,Sum 41 - Fat Lip,4KacUpvbA3Mfo05gttTjhN,4.584438432027503
0.5429195755580692,-0.3381408605715619,Backstreet Boys - I Want It That Way,6e40mgJiCid5HRAGrbpGA6,3.29011551398541
-0.21020118398099003,-1.3134453548009477,MercyMe - I Can Only Imagine,0lVYRIVjK77Z6uG2GgM8Kl,4.377769271527366
1.2585738879258734,-2.205737039310036,Puddle Of Mudd - Blurry,6lSr3iZTC144PKhvbPFzMp,5.163499721718313
1.2606720565986353,-1.7325652384035304,Puddle Of Mudd - She Hates Me,16DhvbuyvJob4Q9GHNYu2n,4.692344111857224
0.8946248496247375,-0.032537693686616784,Usher - U Got It Bad,7J41dYQolQJEtj3UmKLu5r,2.9729993496963885
1.0967220935341095,-1.2497539986381399,The Strokes - Last Nite,3SUusuA9jH1v6PVwtYMbdv,4.198121898771308
0.7624029683281555,-0.2478088464074012,Usher - U Remind Me,2QsZVnbWVSjKMXK6K3uRBL,3.188153813804193
0.1476578087197741,-1.1393643138532643,The Strokes - Someday,7hm4HTk9encxT0LYC0J6oI,4.135231467037522
1.2734682326210989,-1.986225790266811,Jimmy Eat World - Sweetness,429IbFR4yp2J81CeTwF5iY,4.946113114145801
-0.20042424918421273,-0.6955523611275273,Daft Punk - One More Time,0DiWol3AO6WpXZgp0goxAV,3.777632051836504
1.434591474092203,-0.1433946354141521,Ja Rule - Always On Time,4hrae8atte6cRlSC9a7VCO,3.142394388666365
-0.36042605241274506,0.08246759812004799,Alicia Keys - Fallin',3unsLiH5FXmaDWtT5Imolu,3.094123458069997
-1.9208752696488194,-2.1293259069312906,TOOL - Schism,55mJleti2WfWEFNFcBduhc,5.7658914160791355
-1.4608667448481882,-0.25501928309111693,The Shins - New Slang,1wAqhAF1dynDjMy7m5CSSE,3.9294149034913954
-0.5368414908291843,-1.9832983859277624,Incubus - Wish You Were Here,6KtLECDztnah63TNmV4Plw,5.10840165184321
0.8163303969750257,-0.9769495648732203,South Park Mexican - I Must Be High,1Yc1mFmJrICDHQNzePG9wP,3.9166553807972395
1.4629823417204129,-0.9598896310386581,Cake - Short Skirt / Long Jacket,3OOFEF20WqtsUPcRbPY3L7,3.951109205877026
0.651366423876218,0.1672237864910792,Missy Elliott - Get Ur Freak On,6zsk6uF3MxfIeHPlubKBvR,2.778022283421084
2.2521159430765803,-1.2560062090167647,Destinys Child - Survivor,2Mpj1Ul5OFPyyP4wB62Rvi,4.431135771358793
0.35898019392126024,-0.27976522616701327,"Daft Punk - Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn,3.2532907600645062
0.7338609039827639,-0.5971905150847251,Jagged Edge - Where the Party At (feat. Nelly),5mNV8Mz59bzyuQ53gTw0c0,3.5381068541491847
1.5551569524495532,0.12853031094787667,"Shakira - Whenever, Wherever",2lnzGkdtDj5mtlcOW2yRtG,2.903946595039944
1.0495732437490084,0.24962993660139365,Busta Rhymes - Break Ya Neck,7gKgd0P3dAAePiSQQBqrlf,2.699257289430474
0.09347802046852349,-1.8974536305173753,Creed - One Last Breath,42T2QQv3xgBlpQxaSP7lnK,4.892439019045602
-0.01484842187332642,-1.9111159749513842,Staind - Outside,50Re2bLgXqG9qN7v2QHNTm,4.923308244027019
1.4683045110027084,-1.3964444930784448,"Christina Aguilera - Lady Marmalade - From ""Moulin Rouge"" Soundtrack",7GQqj9jRtDkMp8zByehXQI,4.38330978281703
0.3647994221106896,-2.160539341779297,Creed - My Sacrifice,2VSbEXqs6NbNiZSTcHlIDR,5.121126908783791
1.3593335595432947,-0.10452616036671065,Mary J. Blige - Family Affair,3aw9iWUQ3VrPQltgwvN9Xu,3.0904187880637233
0.31992537392265014,-1.4872532396459806,The White Stripes - Fell In Love With a Girl,21Qsj3cMVCx2xF2EVVNbEu,4.4558856840138334
0.6799551984114671,-1.2804228315168613,311 - Amber,6Fe3Flc9SjE03pqwD6PVQl,4.222673669793584
1.760938472769228,-0.1687072349862481,Britney Spears - I'm a Slave 4 U,6ldwfK0yWgTAlmIfuQkTYN,3.2456846076799066
1.6220067390927622,-2.2005322114512165,Puddle Of Mudd - Control,575Sz3R4xOhueUstPObylF,5.201346676303749
-0.21638551835395756,-0.7810434151186987,John Mayer - Why Georgia,1c7UYTut2SBOPq64o2t0uN,3.8642496781206694
0.41677725009568084,-1.5494813001986407,Weezer - Hash Pipe,2mPMFJvQ0v27gVqe5b6nDn,4.5078727579542885
1.462338630583078,-0.9168115068674428,D12 - Purple Pills,5IweeQZdY5XEzStLzUJG5t,3.9084943375757786
-1.3136165345239956,-1.5584277809632177,Billy Joel - Piano Man,3FCto7hnn1shUyZL42YgfO,4.981477661047534
1.8395799681601601,-1.5950086542186956,Billy Joel - Uptown Girl,3CSpzkoL1XgDBZ1q9aDCUV,4.646387350559521
0.971562385607312,-0.26349889695772677,"Destinys Child - Independent Women, Pt. 1",69XUpOpjzDKcfdxqZebGiI,3.2064528105788135
-0.22156156076116498,-0.7700690774998948,Kylie Minogue - Can't Get You out of My Head,3E7ZwUMJFqpsDOJzEkBrQ7,3.8550886298869074
0.6669216510281063,-0.7804340363571659,John Mayer - No Such Thing,6Vecwo7AHst9V2CE3kmwr0,3.723566000767821
2.264374809622103,-0.5803078485194871,P!nk - Get the Party Started,02jcEwywffn3Tsb48fXmlW,3.8021799681838986
-2.7789053605902065,0.11287322637374422,Daft Punk - Something About Us,1NeLwFETswx8Fzxl2AFl91,4.581825493116701
0.21462545470940195,-0.8448269209560451,Enrique Iglesias - Hero,24Gxm7Eh7tO83E26LG0CsY,3.8337351994672515
0.7879773187061218,-1.8536387251338253,Journey - Any Way You Want It,2DyHhPyCZgZzNXn1IrtsTu,4.7934886004560555
1.4545317986659754,-0.7432240116352627,Banda Machos - Me llamo Raquel,6sr4ax5EHAsAxC4jjEaZJ0,3.736003146685461
1.6580474367940061,-0.95802967908072,Ludacris - Rollout (My Business),4SyadrABZJIjeND1HPJS31,3.985341326084288
1.2473477418960333,-0.8857821424193217,Toby Keith - I Wanna Talk About Me,3VHevS1BocAcrihLnl11DG,3.8485034147991866
-0.8773150283799768,-1.0000406457423099,Los Bukis - Como Fui A Enamorarme De Ti,6CxvpsqUxUD5xSrYCA8JHr,4.292554316492859
-1.1900740377291912,-0.47502006243754574,The White Stripes - We're Going to Be Friends,13lZDbwonGhOflQLQIfdtZ,3.965937177676466
1.5510523973513122,-2.4621867146006897,Jimmy Eat World - Bleed American,61XspFITuKmAlYdQacNCbF,5.4501931445120295
0.2864699031694339,-0.4306011059688313,Daryl Hall & John Oates - You Make My Dreams (Come True),7HX9f8AMBl0vQxAoAzLqhS,3.4133553869439632
-2.7080394389672686,-3.2402436264140375,TOOL - Lateralus,7tvuLLroI0n6uYBWuFig5d,7.119534934689349
0.8225857682939011,-0.9756456996833497,Los Angeles De Charly - Me Volví A Acordar De Ti,7256yGEwDkqs39TKHTeXik,3.9153395440521828
0.7927284285545179,-0.7520426817923976,Daryl Hall & John Oates - Out of Touch,7o67roCVsFiCt7Cf0ZLOJq,3.6918927387037366
-1.523539490199322,-0.24129516756241645,Los Bukis - A Donde Vayas,3yb8pakJMZzfiK7siLZLUM,3.955186038763166
1.5394780871968803,-1.2319989509545122,Good Charlotte - Little Things,6vFD3c1WI1zuKoyk22dMw3,4.232102386084806
1.1757758338817448,-1.6054454231850206,Kid Rock - You Never Met a Motherfucker Quite Like Me,4Tzyn0neFbPDkk88ObJmTu,4.558502525725585
-1.4494881114412497,-0.5794847654183912,Brad Paisley - I'm Gonna Miss Her,4ipZsAA3YuqCDSXiPoEGIv,4.191275574653051
-1.641638751623574,-2.7637423924617885,TOOL - Parabola,1vxu8vMNshg5J8z3oA7QJZ,6.214749288139722
1.737694086017985,-0.40797202250214637,Destinys Child - Bootylicious,41nT1Sp6ChR65FbsdLlFHW,3.4693367398958577
-1.4136230248157973,-1.9830617392813856,The Strokes - Hard To Explain,0OM9ri37LIbPc9hffwsyb1,5.40866760364986
-0.29629701268246916,-1.9191089187557195,Jimmy Eat World - Hear You Me,1TvNcWY7WwPLQINhimxycA,4.986946370061494
-2.9976686988918426,-2.2682218675431973,The Smashing Pumpkins - Drown,3eMYc6FK9XvyauIaxcJtRS,6.461431860439385
0.43341748175243205,-1.136051599956656,South Park Mexican - Bloody War,5txn8epTSDJfX8pBOo3Bw7,4.0946980695455
0.12220604496672827,-2.354088176543945,Dave Matthews Band - The Space Between,65KzDXZm9aQt8sA1k0ZVG3,5.340484282479444
1.258296316112804,-1.90150150848117,No Doubt - Underneath It All,6fR6Z0Vc1K6yQWNUIKjAIR,4.8603708491220425
1.867971437685576,-1.7474110082204684,Kid Rock - Cocky,6h2t5HKOpHjpou4cHA5OER,4.801317085422426
0.7970319858435562,-0.6317444852870824,P!nk - Just Like a Pill,1BpV8IGf4XsRRJf4Xuui9q,3.571561238321525
0.9047771640687632,-0.425593020058997,Ice Cube - You Know How We Do It,67ncYmW29pNJJY2yXuLPwT,3.366184141820452
0.06863139451686157,-1.2217165153964669,South Park Mexican - Mexican Radio,419BgOz6TVQm8vvgiwXq5X,4.229937294234276
0.25761912415205385,-0.8111071193412662,Ja Rule - I'm Real - Murder Remix,1P5vjPu3EPoPwDSikHOiiq,3.793762264389561
1.886272534510907,-0.8350686104044572,Michael Jackson - You Rock My World,1Lhwn4PqeGpM4LTVUowW76,3.920582652341545
1.27330473841573,-1.586709715178809,Slipknot - People = Shit,0Y2i84QWPFiFHQfEQDgHya,4.548355290000195
2.0798236388325115,-0.9516639979346961,D12 - Fight Music,3vBv2Tp0kHyBDUBZJr9GXQ,4.08807148841956
0.89822461826031,-0.5027048822301653,Usher - U Don't Have to Call,5PCJldueshnwqQVjS16543,3.443133990095784
0.807709447074604,-2.051613882090939,Rob Zombie - Feel So Numb,6KnNDix4Owr4vNmsPhLmxD,4.991342390157238
-6.598717287756586,-0.06658851227076552,Howard Shore - Concerning Hobbits,644es5aYPJghtZLjM1rmSP,8.011137081518582
0.4550154984977053,-1.2539296979349812,The Strokes - Is This It,0jBE7Fn78EAvmIs3dCd6GO,4.210082711655001
1.2181347251727768,-2.051364767739965,Staind - For You,464HG7mt7NNKtKY0Hco8Y8,5.006362339561155
-1.8400792355784745,-1.4996839352571787,Daft Punk - Digital Love,2VEZx7NWsZ1D0eJ4uv5Fym,5.17891120408521
1.7714895806542192,-0.8440355097409341,Jennifer Lopez - Love Don't Cost a Thing,1fgvJXlcZ7uIddMpqsqw0L,3.8998379834951895
0.2680557709625248,-0.1453185482417671,Jennifer Lopez - I'm Real (feat. Ja Rule) - Murder Remix,6MLsahMK3VvH9NUwXOktdS,3.135227899302488
-0.0246730738309006,-1.2534842723253028,Tenacious D - Tribute,6crBy2sODw2HS53xquM6us,4.278783874809319
-0.14649088421647954,0.08524505093124717,Banda El Recodo - Y Llegaste Tú,3DqQhY5S4RIWIoFuowD7kX,3.0158679528420054
1.7956593720973097,-0.38527951138158756,Ja Rule - Livin' It Up,52gqeRlrBE7hqMlRxEsi6y,3.4632096594977924
-0.5491263315175376,-1.0028392693561654,Los Bukis - Tus Mentiras,3MoQ3YG2Vy3bg9m4RRWvVD,4.175780886713339
0.734616006622107,-1.2937898512301897,Cake - Love You Madly,5jhfa76FhqtD3Boij6MAKS,4.234488153821347
1.4472113734526575,-2.1015482414735644,"Rob Zombie - Never Gonna Stop (The Red, Red Kroovy)",4P4V9JQhiQEP9hr4U33lEY,5.079253492939938
0.1846922422485146,-2.1219201628162314,Rammstein - Feuer frei!,73JZKk0nb1WOUmh1Eo3Unc,5.102196803819133
-2.5545214805867658,-3.245165781545943,TOOL - The Grudge,6ZsZxNP4Iwdyp3kd5oFFQN,7.048889049695113
1.1983393054747014,-0.6627829825656403,Pesado - Loco,0uCuoqJ3uvSTU8I3Vtvnfu,3.6215671413224264
-0.3199835862831542,-1.6346601091542294,South Park Mexican - Stay on Your Grind - Screwed,7DZKSVljcmyBWvgdk5k058,4.71594723131734
0.9923518642364824,-0.5769653526079234,Los Originales De San Juan - La Raza Michoacana,4Ha6wxJxSBMcKsUvvU1nY0,3.520544151749245
1.264057544079425,-0.6207184295615359,Ludacris - Area Codes,3lcC9CnN7Rpo1ugATzmYjY,3.5871405688747537
0.3362509602846603,-0.889444850122157,John Mayer - Neon,7Kohy4v3KLWfUXlv9N3feB,3.8604500043183356
0.7562989909820261,-2.1611838740295926,Rammstein - Sonne,4w3R0GZ2rScJMKlgPJzHRq,5.101364602425443
0.5077183389284481,-0.8815612091066296,Billy Joel - It's Still Rock and Roll to Me,7LbOQt7isddrw3Bs3Czl7E,3.8345642713240258
0.9380408874351295,-1.8722458771893926,Slipknot - The Heretic Anthem,3OYZWMm5m2DEwq2Tc1ukTh,4.813219365646235
